9203210,9801208,700585200
9203210,9801209,700585200
9203222,9908362,701622000
9204229,9908362,703868400
9205220,9506358,705682800
9205224,9204213,706201200
9205230,9203206,706460400
9206222,9204220,708534000
9206248,9612326,709398000
9206255,9204220,709484400
9206252,9203207,709484400
9206261,9204220,709743600
9207201,9203215,709916400
9207201,9203216,709916400
9207201,9205226,709916400
9207208,9203206,710002800
9207213,9206242,710089200
9207223,9908362,710521200
9207230,9204232,710607600
9207224,9506358,710607600
9207236,9205221,711039600
9207237,9203220,711039600
9207243,9203206,711126000
9207264,9206242,712162800
9207270,9908362,712335600
9208205,9205247,712854000
9208231,9203203,714063600
9208230,9203202,714063600
9208230,9205230,714063600
9208244,9203225,714582000
9208244,9204207,714582000
9208262,9203202,715186800
9209206,9205230,715359600
9209208,9203206,715446000
9209208,9205229,715446000
9209213,9310316,715532400
9209220,9206203,715791600
9209232,9203220,716396400
9209232,9206203,716396400
9209233,9203201,716396400
9209233,9203203,716396400
9209239,9203225,716482800
9209246,9208233,716569200
9209244,9207278,716569200
9209250,9203220,716655600
9209262,9203225,717001200
9209262,9204207,717001200
9209268,9204237,717174000
9209272,9204206,717174000
9209272,9204212,717174000
9209272,9205228,717174000
9209277,9908362,717260400
9209277,9908363,717260400
9209285,9203206,717606000
9209285,9205230,717606000
9209285,9207209,717606000
9209292,9203210,717692400
9209295,9206205,717692400
9209299,9207207,717778800
9209299,9207209,717778800
9209296,9206212,717778800
9210209,9205210,718210800
9210221,9203213,718470000
9210227,9204216,718556400
9210223,9206266,718556400
9210233,9204204,718902000
9210235,9206203,718988400
9210240,9206203,719074800
9210257,9207219,719679600
9210260,9204215,719766000
9210276,9204204,720284400
9210278,9203201,720284400
9210278,9203203,720284400
9210278,9209227,720284400
9210275,9209248,720284400
9210280,9207219,720370800
9210280,9207237,720370800
9210281,9203222,720370800
9211207,9203220,720630000
9211211,9203201,720802800
9211211,9203203,720802800
9211211,9204228,720802800
9211216,9204206,720975600
9211219,9204228,720975600
9211219,9206227,720975600
9211226,9212277,720975600
9211223,9206222,720975600
9211223,9206225,720975600
9211223,9207249,720975600
9211225,9206261,720975600
9211218,9203203,720975600
9211228,9206203,721062000
9211228,9207219,721062000
9211234,9205247,721234800
9211236,9207269,721321200
9211244,9207214,721580400
9211248,9206241,721839600
9211248,9209248,721839600
9211253,9208254,721839600
9211258,9207269,721926000
9211267,9204207,722012400
9211275,9206249,722098800
9211275,9206254,722098800
9211286,9207219,722185200
9211292,9204204,722185200
9211302,9908362,722530800
9211302,9908363,722530800
9211303,9203203,722617200
9211303,9204228,722617200
9211325,9207237,722790000
9211331,9206249,722962800
9211331,9206254,722962800
9211334,9203201,723049200
9211334,9203203,723049200
9212205,9203225,723135600
9212210,9207204,723222000
9212210,9711349,723222000
9212210,9711351,723222000
9212212,9204222,723222000
9212219,9203206,723308400
9212219,9205230,723308400
9212220,9206241,723308400
9212216,9203203,723308400
9212224,9203201,723394800
9212226,9208253,723481200
9212226,9209204,723481200
9212226,9211247,723481200
9212227,9207214,723567600
9212235,9203201,723654000
9212235,9203203,723654000
9212235,9204216,723654000
9212235,9204228,723654000
9212233,9207214,723654000
9212230,9206230,723654000
9212234,9205233,723654000
9212231,9207228,723654000
9212248,9203201,723913200
9212248,9203203,723913200
9212248,9206227,723913200
9212248,9211211,723913200
9212248,9305222,723913200
9212252,9209203,723913200
9212251,9204222,723913200
9212267,9203220,724345200
9212266,9908363,724345200
9212271,9206242,724431600
9212273,9205233,724431600
9212269,9206242,724431600
9212279,9208233,724518000
9212278,9206205,724518000
9212285,9205238,724604400
9212284,9206242,724604400
9212286,9206216,724690800
9212286,9211215,724690800
9212288,9203201,724777200
9212288,9203203,724777200
9212296,9205205,724863600
9212296,9207266,724863600
9212295,9206230,724863600
9212295,9208244,724863600
9212295,9209239,724863600
9212295,9209241,724863600
9212295,9212230,724863600
9212305,9203210,724950000
9212305,9211230,724950000
9212299,9206266,724950000
9212318,9203206,725727600
9212318,9205230,725727600
9212318,9209285,725727600
9212318,9212245,725727600
9301208,9204206,726159600
9301212,9209291,726246000
9301213,9205230,726246000
9301213,9209285,726246000
9301218,9208206,726332400
9301217,9203203,726332400
9301214,9207233,726332400
9301223,9204207,726418800
9301223,9205228,726418800
9301228,9203203,726678000
9301228,9206214,726678000
9301228,9206266,726678000
9301232,9206242,726764400
9301231,9203201,726764400
9301231,9203203,726764400
9301231,9207269,726764400
9301237,9205245,726850800
9301239,9203213,726937200
9301241,9206241,727023600
9301250,9210210,727369200
9301252,9204202,727455600
9301255,9209203,727542000
9301258,9203220,727542000
9301258,9204215,727542000
9301267,9207219,727887600
9301271,9206227,727974000
9301287,9206205,728060400
9301285,9203201,728060400
9301285,9204228,728060400
9301285,9206227,728060400
9301285,9206266,728060400
9301290,9901206,728146800
9301295,9209257,728492400
9301295,9210208,728492400
9302201,9206242,728492400
9302202,9212305,728578800
9302205,9203203,728578800
9302205,9206212,728578800
9302205,9206227,728578800
9302205,9206266,728578800
9302205,9207237,728578800
9302205,9302221,728578800
9302210,9203201,728665200
9302210,9203203,728665200
9302210,9204216,728665200
9302210,9204228,728665200
9302210,9206212,728665200
9302210,9206214,728665200
9302210,9206266,728665200
9302210,9208202,728665200
9302210,9208215,728665200
9302210,9208227,728665200
9302210,9209245,728665200
9302210,9209258,728665200
9302210,9211211,728665200
9302207,9205247,728665200
9302207,9209245,728665200
9302208,9207228,728665200
9302209,9208207,728665200
9302209,9210275,728665200
9302220,9206216,728751600
9302220,9211215,728751600
9302220,9212286,728751600
9302218,9211230,728751600
9302224,9212305,728838000
9302226,9206249,728838000
9302226,9206254,728838000
9302226,9206255,728838000
9302234,9207219,729097200
9302234,9211228,729097200
9302233,9205231,729097200
9302241,9203211,729183600
9302241,9205231,729183600
9302242,9203211,729183600
9302236,9204205,729183600
9302247,9204211,729356400
9302247,9206230,729356400
9302247,9206236,729356400
9302247,9206241,729356400
9302247,9206261,729356400
9302247,9210265,729356400
9302247,9301276,729356400
9302247,9302217,729356400
9302248,9209205,729356400
9302248,9209230,729356400
9302254,9206233,729356400
9302254,9208247,729356400
9302255,9206262,729442800
9302255,9209245,729442800
9302258,9203201,729442800
9302258,9203203,729442800
9302257,9208249,729442800
9302259,9207219,729529200
9302259,9211201,729529200
9302265,9204207,729788400
9302265,9206241,729788400
9302267,9206205,729874800
9302271,9303304,729874800
9302269,9203222,729874800
9302269,9204229,729874800
9302269,9204237,729874800
9302269,9205228,729874800
9302269,9908362,729874800
9302264,9209213,729874800
9302276,9205230,729961200
9302276,9209206,729961200
9302274,9208238,729961200
9302277,9207212,729961200
9302282,9205233,730047600
9302282,9205247,730047600
9302282,9206214,730047600
9302282,9208205,730047600
9302288,9205238,730306800
9302290,9207207,730306800
9302290,9209299,730306800
9302287,9206242,730306800
9302287,9304294,730306800
9302307,9208254,730479600
9302299,9206247,730479600
9302304,9210208,730479600
9302302,9205209,730479600
9302306,9208249,730479600
9302301,9204215,730479600
9302296,9203225,730479600
9302296,9209248,730479600
9302310,9205235,730566000
9302316,9203201,730652400
9302317,9207219,730652400
9302312,9204214,730652400
9302315,9205233,730652400
9302314,9203203,730652400
9302314,9206227,730652400
9302319,9204203,730652400
9302319,9205201,730652400
9302319,9205209,730652400
9302321,9203203,730825200
9303202,9206203,730911600
9303202,9211228,730911600
9303205,9208254,730998000
9303207,9203225,730998000
9303207,9205243,730998000
9303207,9207235,730998000
9303207,9208221,730998000
9303207,9208248,730998000
9303207,9209239,730998000
9303207,9209241,730998000
9303207,9209248,730998000
9303207,9209275,730998000
9303207,9211239,730998000
9303207,9211248,730998000
9303207,9301242,730998000
9303207,9302296,730998000
9303203,9206262,730998000
9303216,9206262,731084400
9303217,9204225,731084400
9303217,9205240,731084400
9303208,9206241,731084400
9303219,9205222,731170800
9303219,9801208,731170800
9303219,9801209,731170800
9303225,9205210,731170800
9303225,9206205,731170800
9303225,9207222,731170800
9303225,9207233,731170800
9303220,9203222,731170800
9303220,9206241,731170800
9303220,9908362,731170800
9303220,9908363,731170800
9303221,9208256,731170800
9303221,9208257,731170800
9303226,9301259,731257200
9303227,9211329,731343600
9303227,9212287,731343600
9303230,9205227,731516400
9303231,9203223,731516400
9303231,9207212,731516400
9303231,9207219,731516400
9303231,9211228,731516400
9303236,9205204,731602800
9303232,9210249,731602800
9303241,9206205,731689200
9303240,9205230,731689200
9303240,9207237,731689200
9303242,9206233,731689200
9303242,9208247,731689200
9303249,9206205,731775600
9303245,9203206,731775600
9303251,9203203,731862000
9303251,9204216,731862000
9303251,9204228,731862000
9303251,9211219,731862000
9303251,9212248,731862000
9303256,9207241,732034800
9303258,9210208,732034800
9303257,9210208,732034800
9303269,9204216,732207600
9303269,9206240,732207600
9303273,9206203,732294000
9303273,9211322,732294000
9303281,9210253,732380400
9303281,9211282,732380400
9303276,9204210,732380400
9303276,9205235,732380400
9303282,9203201,732380400
9303282,9203203,732380400
9303282,9204228,732380400
9303282,9208215,732380400
9303282,9209227,732380400
9303282,9210278,732380400
9303282,9301285,732380400
9303284,9212203,732466800
9303286,9207216,732466800
9303286,9209207,732466800
9303285,9205212,732466800
9303285,9208214,732466800
9303285,9208217,732466800
9303288,9205212,732726000
9303288,9207239,732726000
9303288,9207245,732726000
9303288,9208217,732726000
9303288,9208239,732726000
9303291,9211266,732812400
9303296,9211266,732812400
9303293,9203223,732812400
9303297,9203223,732812400
9303297,9206257,732812400
9303297,9206262,732812400
9303297,9207212,732812400
9303303,9203220,732898800
9303303,9204225,732898800
9303303,9205240,732898800
9303303,9206205,732898800
9303299,9207216,732898800
9303302,9207212,732898800
9303308,9211305,732985200
9303307,9207237,732985200
9303307,9211325,732985200
9303311,9209204,733330800
9303317,9203203,733417200
9303317,9204228,733417200
9303317,9206227,733417200
9303317,9206266,733417200
9303317,9209245,733417200
9303314,9203222,733417200
9303314,9210281,733417200
9303318,9206257,733417200
9303318,9207212,733417200
9303318,9210266,733417200
9303318,9211249,733417200
9303318,9211256,733417200
9303318,9211260,733417200
9303318,9212305,733417200
9303320,9204215,733503600
9303320,9204225,733503600
9303322,9212280,733503600
9304203,9209288,733590000
9304205,9203213,733676400
9304209,9204202,733762800
9304216,9207219,733935600
9304216,9207234,733935600
9304216,9207253,733935600
9304216,9208251,733935600
9304216,9209220,733935600
9304216,9211228,733935600
9304216,9302317,733935600
9304213,9206262,733935600
9304213,9209294,733935600
9304217,9204212,733935600
9304214,9208245,733935600
9304224,9205245,734022000
9304224,9211256,734022000
9304224,9211260,734022000
9304228,9205212,734108400
9304228,9207239,734108400
9304228,9208217,734108400
9304229,9203206,734108400
9304229,9204205,734108400
9304229,9209285,734108400
9304229,9302221,734108400
9304235,9207219,734194800
9304235,9209220,734194800
9304235,9211228,734194800
9304233,9204211,734194800
9304233,9210207,734194800
9304233,9303254,734194800
9304245,9211314,734540400
9304244,9203210,734540400
9304244,9207218,734540400
9304244,9212305,734540400
9304244,9301267,734540400
9304244,9302259,734540400
9304249,9205205,734626800
9304247,9207247,734626800
9304254,9203201,734713200
9304254,9203203,734713200
9304254,9204216,734713200
9304254,9204228,734713200
9304254,9206227,734713200
9304254,9211211,734713200
9304257,9212203,734799600
9304255,9203201,734799600
9304255,9207209,734799600
9304255,9207269,734799600
