0,0,0
0,1,6
0,2,41
0,1,49
0,2,51
0,3,55
0,4,59
0,5,62
0,6,65
0,7,113
0,8,226
0,9,974
0,0,1000
0,9,1172
0,2,1182
0,1,1185
0,10,1687
1,10,7262
1,1,7266
1,2,7273
1,7,7289
1,0,7299
1,11,7319
1,12,7839
1,11,7846
2,1,37868
3,1,37953
4,1,37969
4,3,38018
3,10,38113
3,3,38126
5,1,38170
5,3,38184
6,1,38218
7,1,38219
5,8,38239
3,13,38246
8,1,38260
6,3,38261
7,1,38287
6,1,38308
6,2,38327
6,7,38340
9,1,38414
7,10,38455
7,9,38472
6,14,38581
7,3,38583
6,14,38597
6,7,38606
6,14,38615
6,9,38623
10,1,38680
6,8,38696
10,3,38700
6,3,38704
4,4,38724
4,13,38725
4,8,38736
4,5,38753
11,1,38819
12,1,38820
12,3,38826
11,1,38833
11,3,38842
13,1,38900
13,3,38905
12,9,38906
12,13,38906
12,9,38923
12,7,38931
12,8,38941
14,1,39047
14,2,39065
14,1,39073
13,4,39105
13,13,39105
14,3,39113
14,9,39133
14,13,39133
14,9,39157
13,8,39161
14,7,39162
15,1,39164
15,2,39190
13,15,39193
16,1,39193
15,3,39197
17,1,39220
13,8,39229
13,5,39232
15,13,39241
18,1,39251
13,4,39253
13,16,39254
17,10,39258
18,3,39273
19,1,39304
19,2,39313
19,3,39319
17,3,39320
14,8,39328
19,13,39329
14,8,39364
14,1,39370
10,4,39382
14,2,39382
14,3,39393
14,4,39423
14,1,39438
6,13,39445
14,1,39447
14,2,39513
14,10,39543
14,4,39586
13,7,39591
13,15,39591
20,1,39606
20,2,39610
20,1,39612
13,9,39623
14,4,39624
20,3,39624
14,4,39627
21,1,39627
4,5,39630
4,16,39630
21,2,39637
21,3,39642
21,7,39648
21,13,39649
13,9,39667
11,4,39708
11,13,39708
10,5,39816
4,16,39882
18,4,39957
18,13,39958
21,14,40004
21,9,40026
21,8,40103
17,13,40167
22,2,40214
22,3,40221
20,9,40236
20,13,40237
20,4,40276
18,5,40285
18,15,40285
17,8,40287
23,1,40325
23,3,40339
17,4,40412
11,7,40651
11,15,40652
24,1,40670
24,4,40684
18,5,40686
18,16,40687
20,5,40726
20,15,40726
20,6,40731
20,16,40732
22,8,40733
22,13,40734
20,17,40739
20,18,40740
22,7,40745
20,6,40756
20,19,40757
23,9,40764
20,5,40773
20,18,40773
23,9,40784
20,16,40790
23,9,40791
10,6,40830
25,1,41049
25,2,41059
25,3,41068
18,6,41096
18,16,41097
25,3,41103
23,4,41157
23,13,41158
17,5,41267
17,15,41267
17,4,41309
17,16,41310
17,3,41319
17,15,41319
17,5,41323
17,13,41324
10,17,41378
18,17,41463
18,18,41464
23,9,41536
23,7,41563
16,10,41600
16,1,41604
24,5,41608
24,15,41608
16,2,41611
16,7,41620
23,5,41631
23,15,41632
17,5,41646
17,16,41646
16,9,41646
24,8,41647
24,5,41651
16,9,41665
25,4,41790
25,15,41868
26,1,41882
26,2,41892
26,9,41910
27,1,41934
26,7,41936
27,2,41937
26,9,41943
27,2,41944
26,9,41946
27,1,41947
26,8,41964
17,9,41979
17,16,41979
17,9,42010
18,7,42053
18,19,42053
18,14,42120
18,9,42133
18,8,42189
28,1,42489
24,6,42632
24,16,42633
24,8,43218
24,18,43219
24,17,43223
29,1,43615
29,2,43629
29,1,43662
29,10,43691
29,9,43697
30,1,45092
30,2,45116
30,3,45126
30,7,45132
30,3,45139
31,1,45708
31,7,45731
30,4,45858
31,14,45929
31,9,46021
30,5,46295
23,9,47169
32,1,47359
23,9,47628
32,7,48257
32,9,48272
32,8,48834
23,6,48950
23,16,48951
23,1,49040
23,18,49041
23,2,49044
23,14,49131
33,1,49692
34,1,53894
34,3,53909
35,1,54663
35,2,54705
35,7,54763
35,9,54972
35,3,55061
35,7,55090
31,8,55471
34,1,55632
34,13,55634
34,10,55750
36,1,57325
36,3,57370
37,1,58318
37,10,58364
37,1,58372
38,1,60105
38,2,60119
39,1,60435
39,2,60453
39,3,60463
38,10,61020
38,3,61036
40,1,61340
40,3,61356
40,4,61501
40,13,61501
40,3,61514
40,15,61515
40,3,61610
40,13,61610
41,1,61669
42,1,61683
42,9,61688
42,7,61702
41,10,61782
42,14,61790
41,3,61795
42,14,61818
41,4,62487
43,1,62555
44,1,62596
44,4,62604
43,10,62607
43,4,62626
44,15,62630
45,1,62655
45,7,62670
45,14,62777
46,1,62918
46,3,62948
41,5,62960
41,4,62970
41,6,62975
41,5,62980
39,13,63073
43,3,63076
43,15,63076
46,3,63301
45,14,63327
47,1,63343
45,3,63345
47,3,63362
45,17,63396
45,6,63416
48,1,63440
48,2,63449
48,3,63453
45,6,63474
47,4,63477
47,13,63478
47,3,63502
47,1,63503
46,8,63745
46,3,63760
43,5,63761
43,13,63761
45,8,63888
45,3,63906
49,9,63936
41,6,63959
49,8,64037
50,1,64267
51,1,64307
51,3,64337
41,17,64429
41,6,64435
46,5,64474
46,4,64477
46,5,64478
46,4,64487
41,9,64501
41,17,64510
45,8,64739
45,9,64752
38,9,64776
38,13,64777
46,4,64936
46,15,64936
52,1,64988
52,2,65005
52,3,65010
52,9,65043
52,7,65159
53,1,65328
52,14,65333
41,7,65337
52,14,65352
53,7,65353
41,9,65356
52,14,65363
53,9,65381
46,5,65572
54,1,65865
55,3,65872
54,3,65878
55,7,65885
55,13,65886
54,13,65888
55,4,65896
53,3,65968
55,3,65985
55,15,65986
55,3,65991
52,8,66104
52,4,66112
56,1,66182
56,3,66199
57,1,66284
57,3,66306
58,1,66470
59,1,66492
60,1,66497
58,1,66500
59,2,66528
60,3,66538
58,10,66602
53,4,66653
8,10,66653
61,1,66680
62,1,66712
62,3,66724
8,10,66729
63,1,66752
59,10,66758
59,3,66765
63,4,66773
8,10,66775
8,3,66786
64,1,66876
64,10,66889
65,3,66892
58,10,66892
64,1,66895
65,8,66903
65,13,66903
65,3,66910
65,4,66931
65,13,66932
65,15,66941
58,10,66952
62,4,66956
62,13,66957
62,3,66961
62,15,66961
62,13,66966
66,1,66978
58,3,66981
67,1,66984
62,8,66988
62,3,66993
68,1,67029
68,2,67037
68,7,67044
67,3,67056
64,10,67075
64,1,67078
15,8,67089
53,5,67090
15,5,67094
69,1,67114
52,5,67121
68,14,67133
69,10,67143
69,1,67149
68,7,67149
69,2,67157
68,14,67160
69,3,67164
68,7,67165
68,9,67169
69,9,67201
69,13,67202
69,9,67224
70,1,67247
70,2,67256
70,3,67263
69,8,67307
54,8,67318
54,3,67322
67,13,67365
59,13,67452
71,1,67473
71,10,67503
71,3,67521
72,1,67596
72,3,67622
59,4,67640
58,4,67679
73,1,67733
73,2,67745
73,9,67753
73,3,67779
74,1,67868
70,3,67891
70,13,67891
75,1,67934
75,2,67979
70,4,67980
70,13,67981
75,3,67987
76,1,67999
76,2,68007
74,2,68021
74,3,68030
59,5,68046
59,15,68047
63,9,68051
63,15,68052
77,1,68055
63,9,68063
62,4,68067
62,13,68068
15,6,68075
15,16,68075
77,10,68079
77,1,68082
78,1,68082
54,4,68089
54,13,68089
63,4,68094
78,4,68103
79,1,68104
78,3,68109
78,15,68109
79,2,68114
52,6,68122
79,3,68125
80,1,68145
81,1,68163
58,5,68199
81,10,68232
80,10,68244
82,1,68259
82,2,68266
80,3,68274
53,6,68322
71,4,68410
71,13,68411
83,4,68412
83,3,68417
83,7,68421
83,9,68426
83,7,68427
83,13,68428
59,16,68519
84,1,68575
83,14,68579
84,2,68588
83,7,68594
84,1,68594
83,14,68600
84,3,68601
83,14,68602
84,3,68605
85,1,68608
83,14,68610
15,17,68611
15,18,68611
83,14,68617
83,17,68626
83,7,68630
83,6,68633
83,17,68636
83,18,68637
83,9,68639
85,2,68642
75,4,68679
78,9,68684
78,13,68685
63,5,68697
63,15,68698
78,3,68698
83,9,68704
86,1,68709
83,9,68709
86,3,68719
83,5,68719
78,7,68723
78,13,68723
70,5,68727
70,15,68728
83,9,68732
83,16,68732
83,7,68734
83,9,68743
83,8,68746
85,7,68759
85,9,68761
85,3,68772
78,3,68773
78,9,68777
78,13,68778
78,3,68788
78,13,68794
85,3,68807
80,8,68811
87,1,68833
54,5,68863
54,15,68864
54,5,68868
80,8,68868
53,17,68870
87,1,68875
80,3,68879
79,4,68880
79,13,68881
87,1,68882
79,4,68882
87,1,68884
87,2,68888
85,4,68892
85,13,68893
87,3,68897
74,4,68915
85,5,68933
88,1,68944
54,5,68945
54,16,68946
85,6,68953
88,1,68959
71,5,68967
71,15,68967
85,17,68970
85,18,68971
78,8,68982
78,3,68987
85,7,68988
88,1,68991
85,1,68995
88,1,68996
88,2,69004
88,1,69008
89,1,69008
78,3,69009
78,13,69009
